"bucket","prefix","depth","count_distinct_key","max_depth","avg_depth","max_size","min_size","avg_size","sum_size","count_distinct_suffix","distinct_suffix","count_distinct_storage_class","distinct_storage_class","is_intt","ratio_intt_coverage_count","ratio_intt_coverage_size","is_version","count_version","ratio_version_latest_count","ratio_version_latest_size","max_last_modified_date","max_days_since_last_modified","min_last_modified_date","min_days_since_last_modified","avg_days_since_last_modified","count_distinct_owner","distinct_owner"
"sample-bucket","SatelliteRadar/WindshieldPayload.BalljointGyroscope-MortarSpacecraft",2,"1",2,"2","112","112","112","448","1","{json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","3","3","0.75000000000000000000","2023-09-26 07:42:13","232","2023-09-26 07:39:35","232","232","0","{NULL}"
"sample-bucket","SatelliteRadar/WindshieldPayload.OilfilterTailpipe",2,"1",2,"2","48","48","48","48","1","{json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","False","0","0","0.00000000000000000000","2023-11-26 21:54:55","171","2023-11-26 21:54:55","171","171","0","{NULL}"
"sample-bucket","SatelliteRadar/WindshieldPayload.StarboardNebula",2,"1",2,"2","48","48","48","48","1","{json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","False","0","0","0.00000000000000000000","2023-11-26 21:55:16","171","2023-11-26 21:55:16","171","171","0","{NULL}"
"sample-bucket","SatelliteRadar/WindshieldPayload.MassdriverLintel-GearboxChisel",2,"1",2,"2","48","48","48","96","1","{json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","1","1","0.50000000000000000000","2023-10-29 12:58:06","199","2023-09-26 07:44:22","232","216","0","{NULL}"
"sample-bucket","SatelliteRadar/WindshieldPayload.GroutLandinggear-EasementChisel",2,"1",2,"2","48","48","48","48","1","{json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","False","0","0","0.00000000000000000000","2023-11-09 12:05:41","188","2023-11-09 12:05:41","188","188","0","{NULL}"
"sample-bucket","SatelliteRadar/OilfilterClinker.TurboThrust",2,"1",2,"2","112","64","88","176","1","{json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","1","1","0.36363636363636363636","2023-12-05 15:23:38","162","2023-12-05 15:23:37","162","162","0","{NULL}"
"sample-bucket","ModuleAltimeter",1,"10",4,"4","139344","64","44287","4030096","2","{jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","21","2","0.24995136592279687630","2023-12-17 07:57:47","150","2023-08-23 08:32:27","266","239","0","{NULL}"
"sample-bucket","ModuleAltimeter/SteeringrackOxygensensor",2,"9",4,"4","139344","64","47968","3453696","2","{jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","18","2","0.25000000000000000000","2023-12-17 07:57:47","150","2023-08-23 13:18:36","266","237","0","{NULL}"
"sample-bucket","ModuleAltimeter/SteeringrackOxygensensor/SuperchargerEmpennage-ThrustCabinfilter-PlumbExtravehicular",3,"3",4,"4","139344","64","47968","287808","2","{jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-08-23 13:22:56","266","2023-08-23 13:22:52","266","266","0","{NULL}"
"sample-bucket","ModuleAltimeter/SteeringrackOxygensensor/SuperchargerEmpennage-ThrustCabinfilter-PlumbExtravehicular/JoistLandinggear",4,"2",4,"4","139344","4496","71920","143840","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-08-23 13:22:54","266","2023-08-23 13:22:52","266","266","0","{NULL}"
"sample-bucket","ModuleAltimeter/SteeringrackOxygensensor/SuperchargerEmpennage-LandinggearClinker",3,"3",4,"4","139344","64","47968","287808","2","{jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-08-23 13:18:40","266","2023-08-23 13:18:36","266","266","0","{NULL}"
"sample-bucket","ModuleAltimeter/SteeringrackOxygensensor/SuperchargerEmpennage-LandinggearClinker/JoistLandinggear",4,"2",4,"4","139344","4496","71920","143840","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-08-23 13:18:38","266","2023-08-23 13:18:36","266","266","0","{NULL}"
"sample-bucket","ModuleAltimeter/SteeringrackOxygensensor/ClutchClutch-HoodFascia",3,"3",4,"4","139344","64","47968","575616","2","{jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","6","2","0.50000000000000000000","2023-12-17 07:57:47","150","2023-08-23 13:21:51","266","208","0","{NULL}"
"sample-bucket","ModuleAltimeter/SteeringrackOxygensensor/ClutchClutch-HoodFascia/JoistLandinggear",4,"2",4,"4","139344","4496","71920","287680","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2","1","0.50000000000000000000","2023-12-17 07:57:45","150","2023-08-23 13:21:51","266","208","0","{NULL}"
"sample-bucket","ModuleAltimeter/WindshieldPayload.BalljointGyroscope-MortarSpacecraft",2,"1",2,"2","112","112","112","112","1","{json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","False","0","0","0.00000000000000000000","2023-08-23 08:32:27","266","2023-08-23 08:32:27","266","266","0","{NULL}"
"sample-bucket","ExhaustOrbit",1,"14",4,"3","141872","32","40922","27826880","2","{jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","540","38","0.78948124978438114514","2023-07-05 15:07:46","315","2023-04-30 11:14:35","381","352","0","{NULL}"
"sample-bucket","ExhaustOrbit/SteeringrackOxygensensor",2,"13",4,"4","141872","32","44166","25042032","2","{jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","450","34","0.78948034248977878472","2023-07-05 15:07:46","315","2023-04-30 11:17:25","381","349","0","{NULL}"
"sample-bucket","ExhaustOrbit/SteeringrackOxygensensor/SuperchargerEmpennage-ThrustCabinfilter-PlumbExtravehicular",3,"3",4,"4","141872","64","43935","2636096","2","{jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","54","18","0.88890237684818762291","2023-07-04 14:41:40","316","2023-04-30 11:21:13","381","335","0","{NULL}"
"sample-bucket","ExhaustOrbit/SteeringrackOxygensensor/SuperchargerEmpennage-ThrustCabinfilter-PlumbExtravehicular/JoistLandinggear",4,"2",4,"4","141872","4480","73179","1317216","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","16","8","0.88888079100162767534","2023-07-04 14:41:38","316","2023-04-30 11:21:13","381","337","0","{NULL}"
"sample-bucket","ExhaustOrbit/SteeringrackOxygensensor/SuperchargerEmpennage-LandinggearClinker",3,"3",4,"4","141872","64","48808","585696","2","{jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","6","2","0.50002731792602305633","2023-07-05 15:07:46","315","2023-07-05 06:17:49","315","315","0","{NULL}"
"sample-bucket","ExhaustOrbit/SteeringrackOxygensensor/SuperchargerEmpennage-LandinggearClinker/JoistLandinggear",4,"2",4,"4","141872","4480","73180","292720","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2","1","0.50002732987154960372","2023-07-05 15:07:44","315","2023-07-05 06:17:49","315","315","0","{NULL}"
"sample-bucket","ExhaustOrbit/SteeringrackOxygensensor/RudderJoist",3,"3",4,"4","141872","64","48810","1464288","2","{jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","24","8","0.79999562927511527787","2023-05-02 16:28:39","379","2023-04-30 11:17:25","381","379","0","{NULL}"
"sample-bucket","ExhaustOrbit/SteeringrackOxygensensor/RudderJoist/JoistLandinggear",4,"2",4,"4","141872","4480","73182","731824","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","8","4","0.79999562736395636109","2023-05-02 16:28:37","379","2023-04-30 11:17:25","381","379","0","{NULL}"
"sample-bucket","ExhaustOrbit/SteeringrackOxygensensor/ClutchClutch-HoodFascia",3,"3",4,"4","141872","64","48811","878592","2","{jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","12","4","0.66666666666666666667","2023-05-02 19:55:59","379","2023-04-30 11:17:45","381","380","0","{NULL}"
"sample-bucket","ExhaustOrbit/SteeringrackOxygensensor/ClutchClutch-HoodFascia/JoistLandinggear",4,"2",4,"4","141872","4496","73184","439104","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","4","2","0.66666666666666666667","2023-05-02 19:55:57","379","2023-04-30 11:17:45","381","380","0","{NULL}"
"sample-bucket","ExhaustOrbit/WindshieldPayload.MassdriverLintel-GearboxChisel",2,"1",2,"2","48","48","48","240","1","{json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","4","4","0.80000000000000000000","2023-05-02 16:16:00","379","2023-04-30 11:14:35","381","379","0","{NULL}"
"sample-bucket","CapstoneLaunchpad",1,"39",4,"3","158848","48","19525","62088960","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2400","61","0.61183437442018677717","2023-06-26 07:36:43","324","2022-06-07 18:27:31","708","471","0","{NULL}"
"sample-bucket","CapstoneLaunchpad/SuperchargerTransponder",2,"2",2,"2","3024","48","530","7424","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","12","6","0.57327586206896551724","2023-03-08 18:33:42","434","2022-06-13 10:52:47","702","474","0","{NULL}"
"sample-bucket","CapstoneLaunchpad/SteeringrackOxygensensor",2,"29",4,"3","158848","64","32010","46094880","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","1005","34","0.61285418250356655663","2023-06-26 07:36:43","324","2022-06-07 18:41:20","708","473","0","{NULL}"
"sample-bucket","CapstoneLaunchpad/SteeringrackOxygensensor/NoseconeExcavator",3,"4",4,"3","141872","64","24888","597312","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","16","4","0.50016072002571520411","2023-03-16 08:19:56","426","2023-02-06 11:03:05","464","439","0","{NULL}"
"sample-bucket","CapstoneLaunchpad/SteeringrackOxygensensor/NoseconeExcavator/JoistLandinggear",4,"2",4,"4","141872","4320","73136","292544","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2","1","0.49972653686283089040","2023-03-16 08:19:54","426","2023-02-06 11:03:05","464","445","0","{NULL}"
"sample-bucket","CapstoneLaunchpad/SteeringrackOxygensensor/GyroscopeBumper-RoverNacelle",3,"3",4,"4","141872","64","48805","292832","2","{jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-06-26 07:36:43","324","2023-06-26 07:36:39","324","324","0","{NULL}"
"sample-bucket","CapstoneLaunchpad/SteeringrackOxygensensor/GyroscopeBumper-RoverNacelle/JoistLandinggear",4,"2",4,"4","141872","4480","73176","146352","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-06-26 07:36:41","324","2023-06-26 07:36:39","324","324","0","{NULL}"
"sample-bucket","CapstoneLaunchpad/SteeringrackOxygensensor/satellite-UndercarriageBooster",3,"4",4,"3","158848","64","26296","631104","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","16","4","0.52692424703376939458","2023-03-16 08:21:26","426","2022-06-07 18:44:01","708","500","0","{NULL}"
"sample-bucket","CapstoneLaunchpad/SteeringrackOxygensensor/satellite-UndercarriageBooster/JoistLandinggear",4,"2",4,"4","158848","4320","77380","309520","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2","1","0.52716464202636340140","2023-03-16 08:21:23","426","2022-06-07 18:44:01","708","567","0","{NULL}"
"sample-bucket","CapstoneLaunchpad/SteeringrackOxygensensor/DredgeJetengine",3,"4",4,"4","143312","64","37451","1797632","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","40","10","0.83391483907718598690","2023-03-16 08:22:03","426","2023-01-31 11:14:47","470","450","0","{NULL}"
"sample-bucket","CapstoneLaunchpad/SteeringrackOxygensensor/DredgeJetengine/JoistLandinggear",4,"2",4,"4","143312","2496","73437","881248","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","10","5","0.83392643160608591452","2023-03-16 08:22:01","426","2023-01-31 11:14:47","470","456","0","{NULL}"
"sample-bucket","CapstoneLaunchpad/SteeringrackOxygensensor/CraneTrunk-MirrorCoilspring-GrilleVolute",3,"4",4,"3","158848","64","30974","929216","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","22","5","0.67869687995040980784","2023-03-16 08:22:24","426","2022-06-07 18:46:38","708","489","0","{NULL}"
"sample-bucket","CapstoneLaunchpad/SteeringrackOxygensensor/CraneTrunk-MirrorCoilspring-GrilleVolute/JoistLandinggear",4,"2",4,"4","158848","4320","75952","455712","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","4","2","0.67884979987360438171","2023-03-16 08:22:22","426","2022-06-07 18:46:38","708","526","0","{NULL}"
"sample-bucket","CapstoneLaunchpad/SteeringrackOxygensensor/JetengineSeatbelt",3,"4",4,"3","158848","64","32100","963008","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","22","5","0.68997142287499169270","2023-03-16 08:22:46","426","2022-09-18 12:50:43","605","498","0","{NULL}"
"sample-bucket","CapstoneLaunchpad/SteeringrackOxygensensor/JetengineSeatbelt/JoistLandinggear",4,"2",4,"4","158848","4320","78781","472688","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","4","2","0.69038350878380665471","2023-03-16 08:22:44","426","2022-09-18 12:50:43","605","542","0","{NULL}"
"sample-bucket","CapstoneLaunchpad/SteeringrackOxygensensor/ClutchClutch",3,"4",4,"3","158848","64","26296","631104","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","16","4","0.52692424703376939458","2023-03-16 08:23:06","426","2022-06-07 18:41:20","708","500","0","{NULL}"
"sample-bucket","CapstoneLaunchpad/SteeringrackOxygensensor/ClutchClutch/JoistLandinggear",4,"2",4,"4","158848","4320","77380","309520","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2","1","0.52716464202636340140","2023-03-16 08:23:03","426","2022-06-07 18:41:20","708","567","0","{NULL}"
"sample-bucket","CapstoneLaunchpad/SteeringrackOxygensensor/LeafspringHangar-CantileverStarboard",3,"2",4,"4","143312","4288","50629","151888","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","1","0","0.02823132834720320236","2022-12-06 17:15:31","526","2022-12-06 17:15:05","526","526","0","{NULL}"
"sample-bucket","CapstoneLaunchpad/SteeringrackOxygensensor/LeafspringHangar-CantileverStarboard/JoistLandinggear",4,"2",4,"4","143312","4288","50629","151888","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","1","0","0.02823132834720320236","2022-12-06 17:15:31","526","2022-12-06 17:15:05","526","526","0","{NULL}"
"sample-bucket","CapstoneLaunchpad/orbit",2,"2",2,"2","2944","48","473","6624","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","12","6","0.54347826086956521739","2023-03-08 18:33:53","434","2022-06-07 18:27:31","708","474","0","{NULL}"
"sample-bucket","CapstoneLaunchpad/TierodExhaust.AirbagMirror",2,"2",2,"2","3120","80","520","7280","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","12","6","0.55604395604395604396","2023-03-08 18:33:56","434","2023-01-25 10:56:22","476","441","0","{NULL}"
"sample-bucket","CapstoneLaunchpad/WindshieldPayload.OilfilterTailpipe",2,"2",2,"2","2752","48","434","3040","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","5","2","0.07894736842105263158","2023-03-08 18:33:58","434","2022-06-08 07:29:20","707","474","0","{NULL}"
"sample-bucket","CapstoneLaunchpad/OilfilterClinker.TurboThrust",2,"2",2,"2","3008","64","506","7088","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","12","6","0.55981941309255079007","2023-03-08 18:34:00","434","2022-06-13 10:51:28","702","474","0","{NULL}"
"sample-bucket","InterstellarPayload",1,"40",5,"3","161920","32","11566","37472320","4","{enc,jdk,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2440","61","0.35149144755382106045","2023-03-16 08:30:15","426","2021-06-10 09:49:53","1070","525","0","{NULL}"
"sample-bucket","InterstellarPayload/ElevatorLeafspring.SuperchargerGirder",2,"2",2,"2","2960","48","627","9408","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","13","6","0.68027210884353741497","2023-03-08 18:34:07","434","2021-06-10 09:55:22","1070","562","0","{NULL}"
"sample-bucket","InterstellarPayload/SuperchargerTransponder",2,"2",2,"2","3024","96","536","7504","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","12","6","0.57782515991471215352","2023-03-08 18:34:04","434","2022-06-20 11:53:08","695","473","0","{NULL}"
"sample-bucket","InterstellarPayload/SteeringrackOxygensensor",2,"28",5,"3","161920","64","27459","25372480","4","{enc,jdk,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","532","19","0.33987816721108854948","2023-03-16 08:30:15","426","2021-06-10 09:49:53","1070","508","0","{NULL}"
"sample-bucket","InterstellarPayload/SteeringrackOxygensensor/IonengineFlaps-CabinfilterGirder",3,"4",4,"3","143312","64","29830","596608","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","12","3","0.49565543874704998927","2023-03-08 18:34:09","434","2022-09-12 10:35:29","611","520","0","{NULL}"
"sample-bucket","InterstellarPayload/SteeringrackOxygensensor/IonengineFlaps-CabinfilterGirder/JoistLandinggear",4,"2",4,"4","143312","4288","73800","295200","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2","1","0.50000000000000000000","2022-09-20 16:40:54","603","2022-09-12 10:35:29","611","607","0","{NULL}"
